T1,T2,T3,T4,T5,T6,T7,T8
0.0001065550455664172,0.049461917979393887,0.00010654013185651733,0.00010654083747333878,0.7330440439830145,0.19697261236094288,0.01433286127761796,0.005868928384134455
0.006634330300484792,0.04355858614897877,0.00011228336146927325,0.00011228744316109989,0.6998044592100686,0.23981197033826812,0.009853789069945544,0.00011229412762367295
0.00010909812492230185,0.03903353807748733,0.00010910556800397525,0.00010911459607168362,0.7059276040367785,0.1741189988613045,0.06620319855751487,0.014389342177916865
0.00010519911110876709,0.10157235284863622,0.00010520679899497921,0.0001052158042941379,0.7041194523524469,0.18396824216773808,0.00010520475631158843,0.009919126160469399
0.00010840513529433372,0.00010839488110577134,0.00010840801287966925,0.010569050232526586,0.7681442905199616,0.11963163236450453,0.08754648228016454,0.013783336573563034
0.00010398859811476888,0.03947065548180679,0.00010399421966933342,0.019268272305887457,0.715567727643644,0.19481304621376888,0.027628134445362832,0.003044181091745979
0.008998567966954578,0.05089362515611557,0.00010909600259255962,0.00010909799989430172,0.7997528151747613,0.13068134124086822,0.004666947855314377,0.004788508603499005
0.00011043613579100717,0.07689761615514457,0.03472273340278703,0.0001104189835215955,0.14790836126337642,0.2723299003924808,0.46591713114931826,0.002003402517580368
0.00010442323810144759,0.06905232286092679,0.00010443331312795597,0.00010442394720414986,0.04423978424138749,0.2007707619776376,0.6855194321510824,0.00010441827053212913
9.933992265367879e-05,9.934858176568124e-05,9.934543804633798e-05,9.935140456871905e-05,0.03134343145769438,0.22588311900104316,0.7422767229066994,9.934128752857137e-05
0.00010758518992556687,0.00010758495377209725,0.00010757133139339523,0.00010757595115474681,0.05361896160547164,0.389874180308163,0.5419697900606368,0.014106750599482677
0.00010746988016609982,0.07378842572552972,0.00010746694405157485,0.00010745240869525437,0.14612526363066708,0.3616081390462326,0.4091933501571404,0.008962432207517159
0.019265324767789437,0.025743169006901052,0.00010689535208434682,0.00010688375034195231,0.17533910540393008,0.26295366623334965,0.5163780727829346,0.0001068827026688754
0.03834260008821304,0.021291497866937573,0.00010249873444425142,0.00010251253875410793,0.07067847101697924,0.3874058831790311,0.48197401868227596,0.00010251789336485768
0.022637425727971203,0.00010260326211153069,0.00010259912389984874,0.00010261114946915602,0.06683817803818218,0.37047481289545264,0.5396391632986394,0.0001026065042739288
0.00011191737049011227,0.004935341644932326,0.00011191128604308961,0.00011192076184162642,0.022636067280161855,0.4717203651076277,0.5002605670193025,0.00011190952960065196
0.00010260610778320806,0.0001026128467545187,0.00010262833201568883,0.00010261080532236238,0.09430883070049625,0.26458687174436024,0.6405912305146776,0.00010260894858996976
0.00010399540072653211,0.00010399058154070306,0.00010399067471042116,0.014530960994207968,0.08336705874102718,0.2895651760927446,0.6121208316555881,0.00010399585945437786
0.00011305728820909415,0.00011305516866605892,0.05193894418152026,0.00011305095710653127,0.05097252937806373,0.6938338610159515,0.20280244299643996,0.00011305901404285567
0.011331685290544367,0.11427531804573748,0.10613317286103476,0.130693161902934,0.00012010465531852486,0.6372063465013313,0.0001201088148702821,0.00012010192822926638
0.00010921542110263138,0.00010922167683767742,0.060016786345167,0.00010922885056444097,0.014729742218538277,0.9064152062272655,0.01840137003042753,0.00010922923009701441
0.00010400641219886916,0.18457084658122702,0.23162772705633575,0.00010400564266063909,0.05168654468379046,0.5277718408406675,0.00010400364089641623,0.004031025142223216
0.02155539099303577,0.00010666311014711906,0.2684603094684239,0.0001066541940540628,0.05028898595508211,0.464100513734734,0.19527482016961406,0.00010666237490904748
0.036047300564685636,0.02236139597572841,0.43648777029814695,0.00010620534769500525,0.00010620416217713872,0.40649252705120764,0.09829240085472714,0.00010619574563205047
0.029540466795558905,0.025932709153975,0.30223527897001945,0.00010793120894385849,0.04578815765216758,0.49461388614431495,0.10167364852668383,0.00010792154833651741
0.0050186240958086095,0.0001080466682823484,0.21134016392265456,0.031314926256648834,0.05590942311241894,0.49037588078984895,0.2058248785047272,0.00010805664961055823
0.00010105949886361797,0.1862684856651499,0.02806235101868084,0.00010104823567117676,0.5220237983379913,0.1951528986709713,0.06818927288570462,0.00010108568696732748
0.00010218981372933773,0.062063080590787516,0.024383834904766144,0.0001021840012368614,0.5712663327295837,0.3418780036305938,0.00010218978554343916,0.00010218454375904252
0.00011129732563051789,0.03687216576214081,0.00011128997053876701,0.036301172597739115,0.267402393137838,0.6568592856922715,0.00011127812894926079,0.002231117384892033
0.00010770176422903683,0.1118497898345159,0.00010769598821987612,0.00010768593667014842,0.8453865989051664,0.04222514425990395,0.00010769994149318708,0.00010768336980156191
0.006300871457877289,0.00010815948292078442,0.00010814969363324352,0.00010816174404183103,0.8396273437721057,0.153531010535671,0.0001081563990322467,0.00010814691471779607
